pid,operator
10338306,China Telecom Corporation Limited
10320271,"Longrui Industry (Hainan) Co., Ltd"
10346246,Vodafone Group Public Limited Company
10320268,"Longrui Industry (Hainan) Co., Ltd"
10338309,China Telecom Corporation Limited
10346236,Vodafone Group Public Limited Company
10346223,Vodafone Group Public Limited Company
10318829,TelemaxX Telekommunikation GmbH
10318832,TelemaxX Telekommunikation GmbH
10320265,"Longrui Industry (Hainan) Co., Ltd"
10338311,China Telecom Corporation Limited
10320250,"Longrui Industry (Hainan) Co., Ltd"
10338317,China Telecom Corporation Limited
10320232,GLP Global Ventures Limited
10320231,GLP Global Ventures Limited
10346185,Turkcell Iletisim Hizmetleri A.S.
10320150,China Telecom Corporation Limited
10346175,TÃ¼rk TelekomÃ¼nikasyon Anonim Sirketi
10346166,Teknotel TelekomÃ¼nikasyon Sanayi ve Ticaret A.S
10318842,Penta Infra
10320113,China Telecom Corporation Limited
10343448,Filanko
10320010,China Telecom Corporation Limited
10346213,Verinomi Bilisim
10346202,Veganet
10318837,Concentrix Rechenzentrum GmbH
10318840,Concentrix Rechenzentrum GmbH
10320246,"Longrui Industry (Hainan) Co., Ltd"
10320043,China Telecom Corporation Limited
10320069,China Telecom Corporation Limited
10320243,"Longrui Industry (Hainan) Co., Ltd"
10320238,GLP Global Ventures Limited
10320234,GLP Global Ventures Limited
10346194,Turkcell Iletisim Hizmetleri A.S.
10320558,China Telecom Corporation Limited
10320446,China Mobile Limited
10346453,Maxnet
10346450,JE Infocom
10346452,Data Center G50
10352089,Hanoi Telecoms Co.
10352090,Hanoi Telecoms Co.
10346362,"Digital Realty Trust, Inc."
10205525,"Equinix, Inc."
10346455,"LLC ""Ukrainian Internet Names Center"""
10318737,myLoc managed IT AG
10318741,myLoc managed IT AG
10320441,China Mobile Limited
10320444,China Mobile Limited
10320449,China Mobile Limited
10320463,China Mobile Limited
10346444,Ukrnames LLC
10320466,China Mobile Limited
10346443,Server.ua
10352086,Hanel Joint Stock Company
10320460,China Mobile Limited
10318744,myLoc managed IT AG
10352088,Hanoi Telecoms Co.
10352087,Hanoi Telecoms Co.
10320451,China Mobile Limited
10346447,"Suchasni informatsiyni merezhi, Ltd"
10320454,China Mobile Limited
10346446,DCTel
10343603,GigaNET
10318749,nLighten Deutschland GmbH
10318752,Keyweb AG
10320457,China Mobile Limited
10346449,UARNet
10317406,"Digital Realty Trust, Inc."
10320439,China Mobile Limited
10346469,New Altice Europe B.V.
10346468,New Altice Europe B.V.
10346467,New Altice Europe B.V.
10346466,New Altice Europe B.V.
10320423,
10346470,New Altice Europe B.V.
10346476,"Ar Telecom - Acessos e Redes de Telecomunicacoes, S.A."
10346475,"Ar Telecom - Acessos e Redes de Telecomunicacoes, S.A."
10346474,"Ar Telecom - Acessos e Redes de Telecomunicacoes, S.A."
10318722,1&1 Versatel GmbH
10318724,Comarch SA
10352095,Universal Smart Data Center Joint Stock Company
10352094,Universal Smart Data Center Joint Stock Company
10346473,ANEXIA Internetdienstleistungs GmbH
10317740,New Altice Europe B.V.
10346464,"Afr-Ix Telecom, S.L."
10320432,China Mobile Limited
10318735,myLoc managed IT AG
10319978,Harlow Operations Ltd.
10352091,Infracrowd Capital Pte Ltd
10317417,"Digital Realty Trust, Inc."
10251036,"Digital Realty Trust, Inc."
10320436,China Mobile Limited
10352092,NetNam Company
10318728,Ibh
10352093,Universal Smart Data Center Joint Stock Company
10247346,NTT Global Data Centers Preparatory Corporation
10346462,"Adam Ecotech, S.A."
10320425,
10346459,"acens Technologies, S.L.U."
10346458,"acens Technologies, S.L.U."
10318729,Ibh
10318732,freenet AG
10320427,China Mobile Limited
10320429,China Mobile Limited
10319980,
10320469,China Mobile Limited
10346442,
10343961,SerinIX Inc.
10343923,Datagroup JSC
10318777,Global Connect LLC
10352078,CMC Telecommunication Infrastructure Corporation
10320540,China Mobile Limited
10320534,China Mobile Limited
10320514,China Mobile Limited
10318776,Global Connect LLC
10320517,China Mobile Limited
10346068,United Networks of Ukraine Ltd
10344006,Omega Telecom
10320520,China Mobile Limited
10320523,China Mobile Limited
10352079,CMC Telecommunication Infrastructure Corporation
10341276,"MC Digital Realty, Inc."
10320542,China Mobile Limited
10320302,"Shanghai @hub Co.,Ltd."
10343643,PE Freehost
10320552,China Mobile Limited
10320556,China Telecom Corporation Limited
10343515,Kiev Optic Networks Ltd.
10318788,Wieske's Crew GmbH
10318790,Akquinet Outsourcing Ggmbh
10343575,TSUA
10320551,China Mobile Limited
10343885,Datagroup JSC
10320546,China Mobile Limited
10343824,Adamant
10318782,EXA Infrastructure
10318783,
10320303,
10320548,China Mobile Limited
10320550,China Mobile Limited
10343758,Ante Mediam
10343698,GigaNET
10250950,"MC Digital Realty, Inc."
10346142,KievLine LLC
10343592,Datasfera
10320485,China Mobile Limited
10346421,PE Vizit-Service
10352083,FPT Corporation
10320481,China Mobile Limited
10318755,
10346422,Omega Telecom
10352085,FPT Corporation
10352084,FPT Corporation
10320473,China Mobile Limited
10320475,China Mobile Limited
10346083,Omega Telecom
10343867,Hartmanns AG
10318757,1&1 Versatel GmbH
10318760,Badenit GmbH
10320487,China Mobile Limited
10346376,Rivne Region Internet Association
10320499,China Mobile Limited
10352080,CMC Telecommunication Infrastructure Corporation
10320501,China Mobile Limited
10320504,China Mobile Limited
10346182,BIGNET
10318772,Akquinet Outsourcing Ggmbh
10320509,China Mobile Limited
10320512,China Mobile Limited
10320472,China Mobile Limited
10318769,1&1 Versatel GmbH
10346210,WNET Global IP Network
10320490,China Mobile Limited
10346322,Global Technology of Ukraine
10318764,Badenit GmbH
10320492,China Mobile Limited
10346286,WiCOM
10352082,FPT Corporation
10352081,CMC Telecommunication Infrastructure Corporation
10320493,China Mobile Limited
10320494,China Mobile Limited
10346258,WiCOM
10318767,Mivitec GmbH
10320525,China Three Gorges
10338462,Hangzhou Iron&Steel Group Company
10343258,King Saud bin Abdulaziz University for Health Sciences
10338465,Hangzhou Iron&Steel Group Company
10346833,wingu.africa
10343280,MetroBeam Wireless Telecommunications Co LLC
10338449,GLP Global Ventures Limited
10246350,"Equinix, Inc."
10346832,wingu.africa
10338452,Hangzhou Iron&Steel Group Company
10343309,Etihad Etisalat Company
10343296,Etihad Etisalat Company
10338457,Hangzhou Iron&Steel Group Company
10338460,Hangzhou Iron&Steel Group Company
10343244,King Abdulaziz City for Science and Technology
10318969,Mainova AG
10343223,"Vantage Data Centers Management Company, LLC"
10343212,"Equinix, Inc."
10210838,"Equinix, Inc."
10318974,maincubes one GmbH
10318971,Yondr Group Holdings B.V.
10319971,Datum Datacentres Limited
10338480,Hangzhou Iron&Steel Group Company
10338468,Hangzhou Iron&Steel Group Company
10338472,Hangzhou Iron&Steel Group Company
10346835,wingu.africa
10346837,Reflex Solutions (Pty) Ltd
10343235,Detecon Al Saudia Co. Ltd.
10319975,Datum Datacentres Limited
10320133,China Telecom Corporation Limited
10338474,Hangzhou Iron&Steel Group Company
10338475,Hangzhou Iron&Steel Group Company
10338477,Hangzhou Iron&Steel Group Company
10346834,Djibouti Data Center (DDC)
10338424,GDS Holdings Limited
10318929,"Equinix, Inc."
10360024,Green Mountain AS
10338426,GDS Holdings Limited
10318932,Goodman Group
10343397,
10318921,NTT Global Data Centers Preparatory Corporation
10338417,"Shenzhen Esin Technology Inc.,Ltd."
10342167,Center3
10342005,
10318922,cloudHQ LLC
10318927,Colt Data Centre Services UK Limited
10338421,"Shenzhen Esin Technology Inc.,Ltd."
10338423,GDS Holdings Limited
10338428,GDS Holdings Limited
10343324,NashirNet
10343383,
10318939,NTT Global Data Centers Preparatory Corporation
10343336,NourNet
10318956,Green Mountain AS
10338440,GDS Holdings Limited
10318963,Data Castle
10318967,Mainova AG
10338444,GDS Holdings Limited
10318960,"Equinix, Inc."
10318954,KDDI Corporation
10338438,GDS Holdings Limited
10318941,CyrusOne Inc.
10338431,GDS Holdings Limited
10318942,"Digital Realty Trust, Inc."
10343361,PNU Datacenter
10343350,NourNet
10318946,"Equinix, Inc."
10318950,Green Mountain AS
10338434,GDS Holdings Limited
10343372,Sahara Net LLC
10318979,VIRTUS Data Centres Ltd.
10343196,Energia Group Roi Holdings Designated Activity Company
10346864,"Equinix, Inc."
10346866,"STACK Infrastructure, Inc."
10342048,Melisron Ltd.
10346867,"Vantage Data Centers Management Company, LLC"
10338507,Hotwon Group
10342067,"ServerFarm, LLC"
10346863,"Compass Datacenters, LLC"
10346855,"Vantage Data Centers Management Company, LLC"
10346859,Data4 Group
10338503,Hotwon Group
10247584,"ServerFarm, LLC"
10346860,"Equinix, Inc."
10346861,cloudHQ LLC
10342087,"ServerFarm, LLC"
10342133,Shonfeld Data Services
10338508,Hotwon Group
10346876,cloudHQ LLC
10338520,Hotwon Group
10338521,Hotwon Group
10346880,"STACK Infrastructure, Inc."
10346878,"Compass Datacenters, LLC"
10346874,cloudHQ LLC
10342034,MedOne
10346869,"Compass Datacenters, LLC"
10338513,Hotwon Group
10346871,"Compass Datacenters, LLC"
10338515,Hotwon Group
10342017,I.E.S Holdings Ltd
10346872,"Equinix, Inc."
10346873,"STACK Infrastructure, Inc."
10342004,Global Technical Realty
10341984,Via Europa Israel Limited
10346868,Data4 Group
10338501,Hotwon Group
10346853,"Equinix, Inc."
10338481,"Beijing Haoyang Cloud Data Technology Co., Ltd."
10320066,GLP International Data Center Holdings Limited
10346838,cloudHQ LLC
10338484,"Beijing Haoyang Cloud Data Technology Co., Ltd."
10338486,"Beijing Haoyang Cloud Data Technology Co., Ltd."
10343127,"Digital Realty Trust, Inc."
10346839,"Compass Datacenters, LLC"
10343135,Aldgate Investments Limited
10318994,CyrusOne Inc.
10318984,VIRTUS Data Centres Ltd.
10318986,VIRTUS Data Centres Ltd.
10343185,Aldgate Investments Limited
10343171,Aldgate Investments Limited
10343161,Aldgate Investments Limited
10318989,NTT Global Data Centers Preparatory Corporation
10343146,Aldgate Investments Limited
10318993,CyrusOne Inc.
10338488,"Beijing Haoyang Cloud Data Technology Co., Ltd."
10338496,"Hefeng Data & Technology (Huizhou) Co., Ltd."
10338498,"Hefeng Data & Technology (Huizhou) Co., Ltd."
10342174,Triple C
10249981,"Equinix, Inc."
10342154,Shonfeld Data Services
10338499,"Hefeng Data & Technology (Huizhou) Co., Ltd."
10346852,"Compass Datacenters, LLC"
10346848,"Vantage Data Centers Management Company, LLC"
10338494,"Beijing Haoyang Cloud Data Technology Co., Ltd."
10338490,"Beijing Haoyang Cloud Data Technology Co., Ltd."
10343116,"Digital Realty Trust, Inc."
10346840,"Equinix, Inc."
10343090,DataPlex Group Limited
10346843,cloudHQ LLC
10343070,012 Smile Telecom Ltd.
10342203,Adgar Investments and Development Ltd
10346844,Retelit S.p.A.
10338491,"Beijing Haoyang Cloud Data Technology Co., Ltd."
10346845,Retelit S.p.A.
10338413,"Shenzhen Esin Technology Inc.,Ltd."
10343141,Etihad Etisalat Company
10338343,"China International Data Systems Co., Ltd."
10338348,"China International Data Systems Co., Ltd."
10343833,Cenuta Telecommunication
10343841,Ciklet
10320175,"Shanghai @hub Co.,Ltd."
10343855,Comnet Bilgi Iletisim Teknolojileri Tic. A.S.
10320180,"China United Network Communications Group Co., Ltd."
10338336,"Sichuan Chuanxi Data Industry Co., Ltd."
10343879,Datema Bilsim Ticaret Anonim Sirketi
10318882,R-KOM Regensburger Telekommunikationsgesellschaft mbH & Co. KG
10338338,"Sichuan Chuanxi Data Industry Co., Ltd."
10338342,"Sichuan Chuanxi Data Industry Co., Ltd."
10343866,Cozumpark
10318880,Akquinet Outsourcing Ggmbh
10338351,"China International Data Systems Co., Ltd."
10343815,Binary Racks Limited
10343785,"Equinix, Inc."
10343772,Center3
10343757,Center3
10320160,China Mobile Limited
10320164,
10318892,TelemaxX Telekommunikation GmbH
10318888,R-KOM Regensburger Telekommunikationsgesellschaft mbH & Co. KG
10320171,"Shanghai @hub Co.,Ltd."
10320169,
10320165,
10338357,"China International Data Systems Co., Ltd."
10343806,Radore Data Center Services Inc.
10222710,EdgeConneX
10226737,"Equinix, Inc."
10318890,Intersaar GmbH
10338354,"China International Data Systems Co., Ltd."
10343894,Doga Bilgi Teknolojileri AS
10320641,"China United Network Communications Group Co., Ltd."
10343970,ISTTELKOM INC.
10320200,China Mobile Limited
10320311,"China United Network Communications Group Co., Ltd."
10320204,China Mobile Limited
10318862,EXA Infrastructure
10344005,Mitues
10320212,"China United Network Communications Group Co., Ltd."
10320208,"China United Network Communications Group Co., Ltd."
10320575,"China United Network Communications Group Co., Ltd."
10320614,"China United Network Communications Group Co., Ltd."
10343994,Marka Ltd.
10343983,KoÃ§Sistem
10343978,Kkb Kredi Kayit Burosu Anonim Sirketi
10318864,Kpn Eurorings GmbH
10318868,"Lumen Technologies, Inc."
10343957,Isim Kayit
10320198,China Mobile Limited
10343924,"Equinix, Inc."
10318878,"PfalzKom, Gesellschaft fÃ¼r Telekommunikation mbH"
10343914,Earth Telecom
10343904,DorukNet.
10320184,"China United Network Communications Group Co., Ltd."
10320182,"China United Network Communications Group Co., Ltd."
10338332,ChinData Group
10338334,"Sichuan Chuanxi Data Industry Co., Ltd."
10343739,NEOM Company
10338328,ChinData Group
10320185,"China United Network Communications Group Co., Ltd."
10320193,China Mobile Limited
10320191,China Mobile Limited
10320536,"China United Network Communications Group Co., Ltd."
10319810,ChinData Group
10338320,ChinData Group
10318871,EdgeConneX
10318873,"PfalzKom, Gesellschaft fÃ¼r Telekommunikation mbH"
10343942,GlassHouse Bilgi Sistemleri Ticaret Anonim Sirketi
10343933,FiberDC Teknoloji
10320187,"China United Network Communications Group Co., Ltd."
10338326,ChinData Group
10320557,"China United Network Communications Group Co., Ltd."
10338372,Dirui Data
10338376,Dirui Data
10338377,Dirui Data
10338381,Dirui Data
10343421,Center3
10346826,Terrahost AS
10346827,Universitetet i Bergen
10343447,Center3
10343435,Batelco (Bahrain Telecommunications Company)
10346830,Webspesialisten As
10320056,DataVita Ltd
10338366,"China International Data Systems Co., Ltd."
10338371,"China International Data Systems Co., Ltd."
10320062,Safenames Data Centre Limited
10338403,"Shenzhen Esin Technology Inc.,Ltd."
10338409,"Shenzhen Esin Technology Inc.,Ltd."
10338412,"Shenzhen Esin Technology Inc.,Ltd."
10318913,KDDI Corporation
10318917,NTT Global Data Centers Preparatory Corporation
10343224,NourNet
10343299,Jordan Telecommunications Company
10338400,"Shenzhen Esin Technology Inc.,Ltd."
10320137,China Telecom Corporation Limited
10318912,"Digital Realty Trust, Inc."
10343409,Zain Data Center
10338388,"Dr. Peng Telecom & Media Group Co., Ltd."
10343312,Center3
10318904,NTT Global Data Centers Preparatory Corporation
10320140,China Telecom Corporation Limited
10343368,Jordan Telecommunications Company
10338391,"Shenzhen Esin Technology Inc.,Ltd."
10338392,"Shenzhen Esin Technology Inc.,Ltd."
10338396,"Shenzhen Esin Technology Inc.,Ltd."
10318907,cloudHQ LLC
10338384,Dirui Data
10343457,Center3
10343469,Etisalat
10343628,Zajil International Telecom Company K.S.C.C.
10338359,"China International Data Systems Co., Ltd."
10343612,"Equinix, Inc."
10318902,Badenit GmbH
10343622,Jordan Mobile Telephone Services JMTS
10343639,Batelco (Bahrain Telecommunications Company)
10343647,Batelco (Bahrain Telecommunications Company)
10343721,NEOM Company
10343706,Batelco (Bahrain Telecommunications Company)
10343695,Qualitynet General Trading & Contracting Company W.L.L.
10343682,NaiTel
10343670,Khazna Data Center Limited
10318896,I.T.E.N.O.S. International Telecom Network Operation Services GmbH
10318900,EXA Infrastructure
10320157,China Mobile Limited
10320154,"Shanghai @hub Co.,Ltd."
10343657,CenterServ
10343597,CtrlS Datacenters Ltd
10343584,NaiTel
10320143,"Shanghai Yovole Networks Co., Ltd."
10343497,"STC BAHRAIN BSC CLOSED ""VIVA"""
10338361,"China International Data Systems Co., Ltd."
10343489,Damamax
10338364,"China International Data Systems Co., Ltd."
10343475,Oman Telecommunications Company SAOG
10346822,Blix Solutions As
10346823,Storespeed As
10343507,Datamena
10343731,NEOM Company
10343577,VTEL Jordan LTD
10343567,FASTtelco
10343559,Zain Data Center
10346820,Storespeed As
10346821,NTC Services AS
10320149,GLP Global Ventures Limited
10320146,GLP Global Ventures Limited
10343550,Kuwait Data Center
10343539,Khazna Data Center Limited
10343530,Khazna Data Center Limited
10343518,Datamena
10338523,Hotwon Group
10346477,"Ar Telecom - Acessos e Redes de Telecomunicacoes, S.A."
10352141,GDS Holdings Limited
10352142,AIMS Data Centre Sdn Bhd
10346583,atNorth ehf
10346740,Green Mountain AS
10346584,atNorth ehf
10346585,atNorth ehf
10352140,Yondr Group Holdings B.V.
10346590,atNorth ehf
10346589,atNorth ehf
10346736,Bulk Infrastructure Holding AS
10346737,Green Mountain AS
10346588,atNorth ehf
10346586,atNorth ehf
10346735,Bulk Infrastructure Holding AS
10352143,AIMS Data Centre Sdn Bhd
10346581,atNorth ehf
10352147,Digital Edge
10346575,atNorth ehf
10234669,EdgeConneX
10346573,atNorth ehf
10346749,Green Mountain AS
10346744,Green Mountain AS
10346747,Green Mountain AS
10341300,Lendlease Group
10346580,atNorth ehf
10341295,STT Global Data Centres India Private Limited
10341291,ESR Group Limited
10352145,YCO Cloud Centers
10352146,"Globe Telecom, Inc."
10346579,atNorth ehf
10346578,atNorth ehf
10352144,GDS Holdings Limited
10235536,"STACK Infrastructure, Inc."
10320001,
10346610,Al Moammar Information Systems Company
10346609,Al Moammar Information Systems Company
10320009,
10346608,Al Moammar Information Systems Company
10320005,
10319998,
10346612,Al Moammar Information Systems Company
