pid,provider
10370729,Applied Digital Corporation
10370730,Applied Digital Corporation
10341917,S-NET Sp. z o. o.
10350000,TM ONE Berhad
10370731,Applied Digital Corporation
10362819,The Mining Future
10183823,"TierPoint, LLC"
10346770,Open Access Data Centres (OADC)
10350154,PT. Telekomunikasi Indonesia International
10370732,Applied Digital Corporation
10370733,PIMCO Europe GmbH
10370734,PIMCO Europe GmbH
10370735,PIMCO Europe GmbH
10370736,PIMCO Europe GmbH
10340194,Retelit S.p.A.
10340197,Retelit S.p.A.
10320050,Windstream Holdings Inc.
10370702,Homer City Redevelopment LLC
10183812,"TierPoint, LLC"
10350155,PT DCI Indonesia Tbk
10370726,"Amazon.com, Inc."
10340533,EFICOM-Sinersio S.A.
10339738,S-NET Sp. z o. o.
10320064,Windstream Holdings Inc.
10349997,TM ONE Berhad
10340185,Retelit S.p.A.
10320061,"TierPoint, LLC"
10320058,Windstream Holdings Inc.
10349998,TM ONE Berhad
10349999,TM ONE Berhad
10362822,The Mining Future
10346765,Open Access Data Centres (OADC)
10362821,The Mining Future
10362820,The Mining Future
10346769,Open Access Data Centres (OADC)
10370727,Vodafone Group Public Limited Company
10340188,Retelit S.p.A.
10340190,Retelit S.p.A.
10320054,Windstream Holdings Inc.
10362834,Arkon Energy US Holdco LLC
10370701,Homer City Redevelopment LLC
10370700,Homer City Redevelopment LLC
10370677,"Amazon.com, Inc."
10340609,Talex S.A.
10320100,Verizon Communications Inc.
10370678,"Amazon.com, Inc."
10370679,"Amazon.com, Inc."
10320097,"XNet Information Systems, Inc."
10370680,Oppidan Investment Company
10370681,Oppidan Investment Company
10370682,Oppidan Investment Company
10340941,"NTT EAST, Inc."
10340155,Retelit S.p.A.
10349992,Princeton Digital Group (Singapore) Pte. Limited
10320115,Verizon Communications Inc.
10349993,Xmedia
10320111,Verizon Communications Inc.
10362849,BitStake Mining
10362848,"BitRail, LLC"
10340149,Engineering.IT S.p.A.
10340152,Retelit S.p.A.
10370675,EdgeConneX Inc.
10320107,Verizon Communications Inc.
10320104,Verizon Communications Inc.
10320048,nLighten Deutschland GmbH
10346757,Khazna Data Center Limited
10370672,HMC Capital
10340936,Canon IT Solutions Inc.
10340939,NTT DATA Group Corporation
10370676,"Amazon.com, Inc."
10317601,"OcÃ©inde, SA"
10350159,PT. Supra Primatama Nusantara
10340159,IT Gate
10370689,Homer City Redevelopment LLC
10370690,Homer City Redevelopment LLC
10370691,Homer City Redevelopment LLC
10370692,Homer City Redevelopment LLC
10370693,Homer City Redevelopment LLC
10346763,Open Access Data Centres (OADC)
10370694,Homer City Redevelopment LLC
10183792,"TierPoint, LLC"
10340949,Nippon Telegraph And Telephone West Corporation
10340952,Nippon Telegraph And Telephone West Corporation
10370695,Homer City Redevelopment LLC
10370696,Homer City Redevelopment LLC
10370697,Homer City Redevelopment LLC
10370698,Homer City Redevelopment LLC
10340169,Retelit S.p.A.
10340173,Nordata
10183801,"TierPoint, LLC"
10370699,Homer City Redevelopment LLC
10346762,Rack Centre Limited
10362847,"Bitmine Immersion Technologies, Inc."
10183807,"TierPoint, LLC"
10346758,"Digital Realty Trust, Inc."
10320095,Coloblox Data Centers
10370683,Oppidan Investment Company
10350158,STT Global Data Centres India Private Limited
10340162,Cloud Europe S.R.L.
10183820,"TierPoint, LLC"
10350157,Princeton Digital Group (Singapore) Pte. Limited
10370684,SoftBank Group Corp.
10370685,SoftBank Group Corp.
10340944,"NTT EAST, Inc."
10340947,Nippon Telegraph And Telephone West Corporation
10370686,SoftBank Group Corp.
10183818,"TierPoint, LLC"
10370687,SoftBank Group Corp.
10370688,SoftBank Group Corp.
10340578,Talex S.A.
10340553,Sprint Data Center
10362846,Lit Tech Studio Limited
10362836,atNorth ehf
10340165,Cloud Europe S.R.L.
10340167,Cloud Europe S.R.L.
10183816,"TierPoint, LLC"
10362218,EdgeConneX
10319739,"Cleareon Fiber Networks, LLC"
10362219,Microsoft Corporation
10184220,KDDI Corporation
10319320,"Beijing Sinnet Technology Co.,Ltd"
10319225,"Charter Communications, Inc."
10352605,"Alchemy Communications, Inc."
10319749,Tulip Systems Inc.
10341146,NTT Global Data Centers Preparatory Corporation
10352603,AiNET Corporation
10340464,Web Data Center
10363593,Blackpool Council
10234245,"Equinix, Inc."
10362459,"Equinix, Inc."
10341779,Telecom Italia S.p.A.
10319745,"H5 Data Centers, LLC"
10362222,EdgeConneX
10183501,"H5 Data Centers, LLC"
10341776,Telecom Italia S.p.A.
10362221,EdgeConneX
10362220,Switch Datacenters Amsterdam B.V.
10363596,"Phoenix NAP, LLC"
10317924,PlusServer AG
10319720,Threshold Performance Ltd
10362196,Data Castle
10317934,NTT Global Data Centers Preparatory Corporation
10362195,Datar GmbH
10319717,Thorn Communications Inc.
10343170,"LOGIX Communications, L.P."
10362194,Avacon Data Center GmbH
10000989,KDDI Corporation
10183826,"TierPoint, LLC"
10352608,"Alchemy Communications, Inc."
10341150,NTT Global Data Centers Preparatory Corporation
10318686,Bitel
10318690,EXA Infrastructure
10341773,Telecom Italia S.p.A.
10317927,PlusServer AG
10183814,"TierPoint, LLC"
10341770,Noovle Srl
10319318,
10341153,NTT Global Data Centers Preparatory Corporation
10341156,NTT Global Data Centers Preparatory Corporation
10146573,"TierPoint, LLC"
10363598,"Phoenix NAP, LLC"
10362217,Qupra Wholesale
10247466,"QuadraNet, Inc."
10317931,PlusServer AG
10340467,PlusServer AG
10319727,"TierPoint, LLC"
10183797,"TierPoint, LLC"
10319314,
10181622,EdgeConneX
10352600,AiNET Corporation
10319322,"Beijing Sinnet Technology Co.,Ltd"
10319781,"Lumen Technologies, Inc."
10340439,Selectel LLC
10319778,"Lumen Technologies, Inc."
10341551,"CentriLogic, Inc."
10340443,Selectel LLC
10362571,"Bitfury USA, Inc."
10167397,"Lumen Technologies, Inc."
10341124,NTT Global Data Centers Preparatory Corporation
10318673,Scaleup Technologies GmbH & Co. Kg
10362573,Genesis Digital Assets Limited
10340434,Selectel LLC
10340435,Selectel LLC
10319789,"Lumen Technologies, Inc."
10341121,NTT Global Data Centers Preparatory Corporation
10103680,"Lumen Technologies, Inc."
10319784,"Lumen Technologies, Inc."
10343160,Adtaq Internet
10341548,"CentriLogic, Inc."
10341795,Telecom Italia S.p.A.
10341792,Noovle Srl
10319328,"Beijing Sinnet Technology Co.,Ltd"
10319326,"Beijing Sinnet Technology Co.,Ltd"
10341129,NTT Global Data Centers Preparatory Corporation
10341785,Noovle Srl
10319428,"Lumen Technologies, Inc."
10318682,Van Caem Global B.V.
10318684,Bicos Computer GmbH
10340456,Telenet
10340459,Telenet
10341140,NTT Global Data Centers Preparatory Corporation
10341144,NTT Global Data Centers Preparatory Corporation
10362516,Interconnect Services B.V.
10362495,NorthC Group B.V.
10319753,"Lumen Technologies, Inc."
10319359,Tulip Systems Inc.
10319324,"Beijing Sinnet Technology Co.,Ltd"
10318679,NTT Global Data Centers Preparatory Corporation
10352598,AiNET Corporation
10319758,"Lumen Technologies, Inc."
10340454,Telenet
10340446,Stack Kazan
10319772,"Lumen Technologies, Inc."
10341554,"CentriLogic, Inc."
10319769,"Lumen Technologies, Inc."
10341132,NTT Global Data Centers Preparatory Corporation
10341791,Noovle Srl
10362570,Evobits Information Technology Srl
10362569,Evobits Information Technology Srl
10341788,Telecom Italia S.p.A.
10340449,Stack Telecommunications Solutions Ltd.
10318675,SysEleven GmbH
10319764,"Lumen Technologies, Inc."
10341557,AEBC Internet Corporation
10352595,Aeprio Networks
10318677,NTT Global Data Centers Preparatory Corporation
10341135,NTT Global Data Centers Preparatory Corporation
10341137,NTT Global Data Centers Preparatory Corporation
10340452,Stack Telecommunications Solutions Ltd.
10319762,"Lumen Technologies, Inc."
10319311,
10319679,"Digital Realty Trust, Inc."
10352627,"CariNet, Inc."
10340496,Verne Global Ltd
10319676,"Digital Realty Trust, Inc."
10341177,NTT Global Data Centers Preparatory Corporation
10317938,euNetworks Holdings Limited
10110995,"Digital Realty Trust, Inc."
10363668,"Digital Realty Trust, Inc."
10319691,"Digital Realty Trust, Inc."
10318705,Colocationix GmbH
10110992,"Digital Realty Trust, Inc."
10341563,Amanah Tech
10352625,"CariNet, Inc."
10341169,NTT Global Data Centers Preparatory Corporation
10341174,NTT Global Data Centers Preparatory Corporation
10362169,EXA Infrastructure
10341750,Seeweb SRL
10341748,Hrvatski Telekom d.d.
10319296,
10142327,"Equinix, Inc."
10340494,Telia Company AB (publ)
10110997,"Digital Realty Trust, Inc."
10362992,nLighten Deutschland GmbH
10352630,"CariNet, Inc."
10341186,NTT Global Data Centers Preparatory Corporation
10362164,Optus 916. GmbH
10352637,"LightEdge Solutions, Inc."
10352640,Cohere Cyber Secure
10319394,Rigby Group Limited
10340902,TELUS Corporation
10340869,TELUS Corporation
10341735,Open Hub Med scarl
10319291,
10362163,Newtelco Ukraine Ltd.
10362162,Alibaba Group Holding Limited
10340505,HIAG Immobilien Holding AG
10250985,"Digital Realty Trust, Inc."
10341737,Retelit S.p.A.
10340934,TELUS Corporation
10319295,
10319671,"Digital Realty Trust, Inc."
10319293,
10341745,Rackone S.R.L.
10341741,Playnet S.R.L.
10341180,NTT Global Data Centers Preparatory Corporation
10341182,NTT Global Data Centers Preparatory Corporation
10362168,nLighten Deutschland GmbH
10177905,euNetworks Holdings Limited
10319668,"Digital Realty Trust, Inc."
10362167,nLighten Deutschland GmbH
10231289,"LightEdge Solutions, Inc."
10231290,"LightEdge Solutions, Inc."
10340500,Seeweb SRL
10340502,Seeweb SRL
10319665,"Digital Realty Trust, Inc."
10362166,nLighten Deutschland GmbH
10362165,
10318708,Colocationix GmbH
10318710,Lwlcom GmbH
10110999,"Digital Realty Trust, Inc."
10163037,CyrusOne Inc.
10362170,EXA Infrastructure
10341765,Sotea A/S
10362184,EXA Infrastructure
10362183,EXA Infrastructure
10318695,Colocationix GmbH
10362182,EXA Infrastructure
10319309,
10362181,EXA Infrastructure
10362180,EXA Infrastructure
10340957,Thinktel Communications Ltd.
10362179,EXA Infrastructure
10362178,Dc:Main GmbH
10362185,EXA Infrastructure
10184201,NTT Global Data Centers Preparatory Corporation
10362193,SWU Stadtwerke Ulm/Neu-Ulm GmbH
10341018,Thinktel Communications Ltd.
10363580,Rechenzentrum HÃBNER
10362192,NTT Global Data Centers Preparatory Corporation
10362191,Mti Germany Holding GmbH
10341003,Thinktel Communications Ltd.
10167568,"Zayo Group Holdings, Inc."
10362190,I.T.E.N.O.S. International Telecom Network Operation Services GmbH
10363579,Alphabet Inc.
10352611,"LOGIX Communications, L.P."
10362189,EXA Infrastructure
10340475,Nessus GmbH
10340477,"Sistemas Datasix, S.L."
10362188,EXA Infrastructure
10352615,"LOGIX Communications, L.P."
10362187,EXA Infrastructure
10362186,EXA Infrastructure
10341118,NTT Global Data Centers Preparatory Corporation
10363578,Brain4kom AG
10318703,Colocationix GmbH
10362171,EXA Infrastructure
10341755,Penta Infra
10319702,"Digital Realty Trust, Inc."
10340484,Switch Datacenters Amsterdam B.V.
10319697,"Digital Realty Trust, Inc."
10319695,"Digital Realty Trust, Inc."
10341165,NTT Global Data Centers Preparatory Corporation
10341167,NTT Global Data Centers Preparatory Corporation
10319301,
10319297,
10183794,"TierPoint, LLC"
10340489,IXcellerate
10318698,Colocationix GmbH
10352622,"LOGIX Communications, L.P."
10319705,"Digital Realty Trust, Inc."
10362177,Mainova AG
10319389,"Equinix, Inc."
10362176,NTT Global Data Centers Preparatory Corporation
10319715,"Digital Realty Trust, Inc."
10362175,Mainova AG
10352618,"LOGIX Communications, L.P."
10362174,NorthC Group B.V.
10319308,
10319304,
10110996,"Digital Realty Trust, Inc."
10362173,Portus Data Centers S.Ã  R.l.
10362172,EXA Infrastructure
10341761,Sipro
10341758,Sentia Group B.V.
10235560,"STACK Infrastructure, Inc."
10235551,"STACK Infrastructure, Inc."
10319709,"Digital Realty Trust, Inc."
10341160,NTT Global Data Centers Preparatory Corporation
10341162,NTT Global Data Centers Preparatory Corporation
10352619,"LOGIX Communications, L.P."
10341544,EXA Infrastructure
10340353,Beeline
10319918,"Equinix, Inc."
10125345,"Equinix, Inc."
10362657,Bitriver LP
10352552,360 TCS
10340355,Beeline
10319370,GDS Holdings Limited
10125346,"Equinix, Inc."
10244659,"Digital Realty Trust, Inc."
10346804,Eindhoven Fiber Exchange B.V.
10125347,"Equinix, Inc."
10352547,Crown Castle Inc.
10319372,GDS Holdings Limited
10340347,LLC TehnoGorod
10340350,Beeline
10341047,NTT Global Data Centers Preparatory Corporation
10341050,NTT Global Data Centers Preparatory Corporation
10362692,Bitdeer Norway As
10362687,"Ministry of Transport and Communications, Oman"
10341845,Vianova S.p.A.
10125348,"Equinix, Inc."
10125344,"Equinix, Inc."
10341053,NTT Global Data Centers Preparatory Corporation
10125335,"Equinix, Inc."
10319363,GDS Holdings Limited
10340364,CROC Incorporated
10178028,"DataBank Holdings, Ltd."
10319897,Velocity Telephone
10340367,CROC Incorporated
10319893,"Velocity Networks, Incorporated"
10352543,Westdale 2020 Live Oak LP
10362616,BitCluster
10346805,Internap Holding LLC
10352556,"365 Data Centers Services, LLC"
10341843,VSIX
10319368,GDS Holdings Limited
10340357,Beeline
10362640,"Bitfury USA, Inc."
10319910,Verizon Communications Inc.
10319364,GDS Holdings Limited
10319906,"Equinix, Inc."
10341057,NTT Global Data Centers Preparatory Corporation
10178183,"365 Data Centers Services, LLC"
10352551,"365 Data Centers Services, LLC"
10341840,Exea Data Center
10340360,Business SVIAZ Holding LLC
10340362,ColoCAT DC
10341836,Unix Solutions
10125339,"Equinix, Inc."
10125338,"Equinix, Inc."
10341060,NTT Global Data Centers Preparatory Corporation
10341062,NTT Global Data Centers Preparatory Corporation
10363585,"SBI Crypto Investment Co., Ltd."
10125340,"Equinix, Inc."
10178477,Mitsui Fudosan Logistics Park Inc.
10340324,Teknotel TelekomÃ¼nikasyon Sanayi ve Ticaret A.S
10319948,Vertex Ssx Corporation
10341054,Verizon Communications Inc.
10341036,NEC Corporation
10362737,atNorth ehf
10341532,Net Previa
10340327,TÃ¼rk TelekomÃ¼nikasyon Anonim Sirketi
10362738,"Bit Digital, Inc."
10317567,HOLDING XEFI SARL
10341864,Telecom Italia S.p.A.
10185474,CyrusOne Inc.
10319384,GDS Holdings Limited
10319383,GDS Holdings Limited
10341029,NEC Corporation
10362749,"MARA Holdings, Inc."
10340318,Radore Data Center Services Inc.
10319959,Flexential Inc.
10341031,NEC Corporation
10319958,Flexential Inc.
10362743,BitCluster
10362739,"Bit Digital, Inc."
10340320,Teknet Bilisim Hizmetleri Tic. Inc.
10340322,Teknotel TelekomÃ¼nikasyon Sanayi ve Ticaret A.S
10346795,aixit GmbH
10207126,Mitsui Fudosan Logistics Park Inc.
10319954,Flexential Inc.
10177798,Flexential Inc.
10341860,Hrvatski Telekom d.d.
10346798,"Cellnex Telecom, S.A."
10125356,"Equinix, Inc."
10341044,NTT Global Data Centers Preparatory Corporation
10346803,Data Facilities B.V.
10319375,GDS Holdings Limited
10340338,Vital Technology
10352541,"123.Net, LLC."
10125349,"Equinix, Inc."
10319931,"Equinix, Inc."
10341850,Wispone S.R.L.
10362702,Alps Blockchain SpA
10362701,Alps Blockchain SpA
10341847,Vianova S.p.A.
10340341,Akado Telecom
10340345,Akado Telecom
10362706,BitCluster
10341032,Verizon Communications Inc.
10352539,"123.Net, LLC."
10346800,cloudHQ LLC
10179918,"Cogent Communications Holdings, Inc."
10362733,Phoenix Group Plc
10352535,"1025Connect, Llc"
10340331,Turkcell Iletisim Hizmetleri A.S.
10125353,"Equinix, Inc."
10341856,BT Italia S.p.A.
10319381,GDS Holdings Limited
10319379,GDS Holdings Limited
10125350,"Equinix, Inc."
10341039,"Nomura Research Institute, Ltd."
10362727,"Ministry of Transport and Communications, Oman"
10362720,Genesis Digital Assets Limited
10340334,TurkNet Iletisim Hizmetleri A.S.
10340336,VeriTeknik B.V.
10341042,NTT Global Data Centers Preparatory Corporation
10125357,"Equinix, Inc."
10343265,"Equinix, Inc."
10352529,"123.Net, LLC."
10341853,eww ag
10319964,Flexential Inc.
10341064,NTT Global Data Centers Preparatory Corporation
10178185,"365 Data Centers Services, LLC"
10340410,NETPOINT
10319342,
10341101,NTT Global Data Centers Preparatory Corporation
10362584,HIVE Digital Technologies Ltd.
10340413,OVERSUN-MERCURY Ltd
10319820,"US Colo, LLC"
10319826,"UnitedLayer, Inc."
10341812,Telia Company AB (publ)
10319345,GDS Holdings Limited
10341815,Telia Company AB (publ)
10362585,1GHS
10319838,"US Signal Company, LLC"
10340406,Linxdatacenter
10340408,Public Joint Stock Company MegaFon
10319836,U.S. Internet Inc.
10318664,Penta Infra
10341095,NTT Global Data Centers Preparatory Corporation
10341096,NTT Global Data Centers Preparatory Corporation
10352569,"Evocative, Inc."
10319833,
10319828,"UnitedLayer, Inc."
10352584,"365 Data Centers Services, LLC"
10159022,CoreSite Realty Corporation
10318669,Penta Infra
10318671,
10319804,"Lumen Technologies, Inc."
10341542,3z Canada
10319331,"Beijing Sinnet Technology Co.,Ltd"
10341113,NTT Global Data Centers Preparatory Corporation
10341115,NTT Global Data Centers Preparatory Corporation
10319801,"Lumen Technologies, Inc."
10341798,Noovle Srl
10363607,Russian Mining Company
10362575,"Bitfury USA, Inc."
10340428,Selectel LLC
10340432,Selectel LLC
10319797,"Lumen Technologies, Inc."
10319792,"Lumen Technologies, Inc."
10340425,Public Joint Stock Company Rostelecom
10341801,Telecom Italia S.p.A.
10352588,"Evocative, Inc."
10341104,NTT Global Data Centers Preparatory Corporation
10341808,Noovle Srl
10340414,DC77
10319817,"US Colo, LLC"
10362583,MeaTec LLC
10362580,BitCluster
10319338,
10319334,"Beijing Sinnet Technology Co.,Ltd"
10178191,"365 Data Centers Services, LLC"
10340419,Public Joint Stock Company Rostelecom
10319813,"US Colo, LLC"
10341106,NTT Global Data Centers Preparatory Corporation
10341109,NTT Global Data Centers Preparatory Corporation
10319811,"Lumen Technologies, Inc."
10167450,"Lumen Technologies, Inc."
10341535,3z Canada
10341538,3z Canada
10341804,Telecom Italia S.p.A.
10340422,Public Joint Stock Company Rostelecom
10352571,"365 Data Centers Services, LLC"
10341092,NTT Global Data Centers Preparatory Corporation
10319875,"Vaultas, Llc"
10340381,"DataSpace Partners, LLC"
10346812,NTT Global Data Centers Preparatory Corporation
10319871,"Vaultas, Llc"
10177822,Edge Centres
10341826,Unidata S.p.A.
10340383,Edpnet NV
10319868,"Vaultas, Llc"
10346807,Internap Holding LLC
10217084,Keppel DC REIT
10341832,Unix Solutions
10340370,Public Joint Stock Company Rostelecom
10362610,Bitdeer Norway As
10362600,Bluebite GmbH
10319890,"VAZATA, LLC"
10341830,Unidata S.p.A.
10319360,GDS Holdings Limited
10319888,"VAZATA, LLC"
10319353,GDS Holdings Limited
10319352,GDS Holdings Limited
10340375,DataPro
10340378,DataPro
10319883,"VAZATA, LLC"
10319878,"VAZATA, LLC"
